Source,Target,Type
W4312570751,W3124364749,Directed
W4385410090,W3124364749,Directed
W4392855942,W3124364749,Directed
W4392856569,W3124364749,Directed
W4402655479,W3124364749,Directed
W4406461149,W3124364749,Directed
W4414158706,W3124364749,Directed
W4414526144,W3124364749,Directed
W4417274098,W3124364749,Directed
W4379984660,W4380302122,Directed
W4399440099,W4380302122,Directed
W4386996800,W4380302122,Directed
W4391944594,W4380302122,Directed
W4399205800,W4380302122,Directed
W4398238207,W4380302122,Directed
W4387576705,W4380302122,Directed
W4404331808,W4380302122,Directed
W4404849144,W4380302122,Directed
W4388837711,W4380302122,Directed
W4393347197,W4380302122,Directed
W4399205151,W4380302122,Directed
W4411111459,W4380302122,Directed
W4412742373,W4380302122,Directed
W4386377546,W4380302122,Directed
W4376254889,W4380302122,Directed
W4386646985,W4380302122,Directed
W4390915947,W4380302122,Directed
W4389633384,W4380302122,Directed
W4397019668,W4380302122,Directed
W4409583429,W4380302122,Directed
W4414548698,W4380302122,Directed
W7162304203,W4380302122,Directed
W7133213905,W4403577377,Directed
W4415625333,W4403577377,Directed
W3021671400,W2977413798,Directed
W4321003823,W2977413798,Directed
W2999115128,W2977413798,Directed
W2945089338,W2977413798,Directed
W3124364749,W2977413798,Directed
W3186527423,W2977413798,Directed
W3021927925,W2977413798,Directed
W2980843044,W2977413798,Directed
W2953126112,W2977413798,Directed
W3201349996,W2977413798,Directed
W3199629123,W2977413798,Directed
W3157623058,W2977413798,Directed
W4380302034,W2977413798,Directed
W3021346137,W2977413798,Directed
W4391183953,W2977413798,Directed
W3137361708,W2977413798,Directed
W3096959275,W2977413798,Directed
W3212301104,W2977413798,Directed
W4392253912,W2977413798,Directed
W4221111677,W2977413798,Directed
W3212788180,W2977413798,Directed
W2955986275,W2977413798,Directed
W2900046970,W2977413798,Directed
W3036171068,W2977413798,Directed
W3045833020,W2977413798,Directed
W4315647957,W2280557596,Directed
W4407928450,W2280557596,Directed
W2885472645,W2280557596,Directed
W3093256590,W2280557596,Directed
W2912934534,W2280557596,Directed
W2800168206,W2280557596,Directed
W3151763631,W2280557596,Directed
W4399621484,W2280557596,Directed
W2535471157,W2280557596,Directed
W2520572858,W2280557596,Directed
W2565658851,W2280557596,Directed
W2963311128,W2280557596,Directed
W2989636011,W2280557596,Directed
W3161677850,W2280557596,Directed
W4317597428,W2280557596,Directed
W4211042938,W2280557596,Directed
W4384283936,W2280557596,Directed
W2967648119,W2280557596,Directed
W2763590333,W2280557596,Directed
W2981763226,W2280557596,Directed
W3210650969,W2280557596,Directed
W2752732376,W2280557596,Directed
W4211241220,W2280557596,Directed
W1896957308,W2280557596,Directed
W2737996447,W2280557596,Directed
W2954654637,W2280557596,Directed
W2615027970,W2280557596,Directed
W3028356932,W2280557596,Directed
W4221125482,W2280557596,Directed
W2887566369,W2280557596,Directed
W2924779131,W2280557596,Directed
W2991095579,W2280557596,Directed
W4312959286,W2280557596,Directed
W2796924018,W2280557596,Directed
W2952593827,W2280557596,Directed
W4285115414,W2280557596,Directed
W2947513757,W2280557596,Directed
W2972625680,W2280557596,Directed
W2999416588,W2280557596,Directed
W3201842821,W2280557596,Directed
W3202909977,W2280557596,Directed
W3212979539,W2280557596,Directed
W4390154731,W2280557596,Directed
W4412790278,W2280557596,Directed
W4414638394,W2280557596,Directed
W3127591480,W2912042439,Directed
W3208658920,W2912042439,Directed
W3096146538,W2912042439,Directed
W4312768622,W2912042439,Directed
W3166376949,W2912042439,Directed
W4324193559,W3210703476,Directed
W4388230897,W3210703476,Directed
W4393144394,W3210703476,Directed
W4385570831,W3210703476,Directed
W4396773040,W3210703476,Directed
W4389524492,W3210703476,Directed
W4385572972,W3210703476,Directed
W4396736173,W3210703476,Directed
W4400528120,W3210703476,Directed
W4385565476,W3210703476,Directed
W4385252838,W3210703476,Directed
W4391175973,W3210703476,Directed
W4399426848,W3210703476,Directed
W7154416886,W4412877137,Directed
W7160838767,W4412877137,Directed
W4386776484,W3210652142,Directed
W4392638288,W3210652142,Directed
W4415049870,W3210652142,Directed
W3205561002,W3210652142,Directed
W4405193918,W3210652142,Directed
W4312795772,W3210652142,Directed
W4415148779,W3210652142,Directed
W4226054681,W3210652142,Directed
W4226265347,W3210652142,Directed
W4319309816,W3210652142,Directed
W4387546716,W3210652142,Directed
W4392460371,W3210652142,Directed
W4405193991,W3210652142,Directed
W4412174587,W3210652142,Directed
W4414227054,W3210652142,Directed
W4415378696,W3210652142,Directed
W4417019894,W3210652142,Directed
W7108325177,W3210652142,Directed
W7160546806,W3210652142,Directed
W4408408335,W4392080666,Directed
W7166040913,W4392080666,Directed
W7110411204,W4412877035,Directed
W4416501402,W4412877035,Directed
W7131434547,W4412877035,Directed
W7155206264,W4412877035,Directed
W3031781733,W2810121253,Directed
W2945928904,W2810121253,Directed
W2944575651,W2810121253,Directed
W2977886427,W2810121253,Directed
W3196268181,W2810121253,Directed
W3169823389,W2810121253,Directed
W4307907065,W2810121253,Directed
W4319966514,W2810121253,Directed
W3127071205,W2810121253,Directed
W2995822546,W2810121253,Directed
W4360602683,W2810121253,Directed
W3124863924,W2810121253,Directed
W3165727065,W2810121253,Directed
W2955692055,W2810121253,Directed
W3135161617,W2810121253,Directed
W3163083951,W2810121253,Directed
W3176457774,W2810121253,Directed
W4393256667,W2810121253,Directed
W3205684765,W2810121253,Directed
W4386099943,W2810121253,Directed
W2968844645,W2810121253,Directed
W3166931231,W2810121253,Directed
W3034436077,W2810121253,Directed
W3030648110,W2810121253,Directed
W4221078457,W2810121253,Directed
W4361220134,W2810121253,Directed
W4361804038,W2810121253,Directed
W4386420896,W2810121253,Directed
W4404106352,W2810121253,Directed
W4392872032,W2810121253,Directed
W4406535068,W2810121253,Directed
W4402033843,W2810121253,Directed
W4406933079,W2810121253,Directed
W3021927925,W2810121253,Directed
W3008373232,W2810121253,Directed
W4211225163,W2810121253,Directed
W2955507135,W2810121253,Directed
W4205754643,W2810121253,Directed
W3130226768,W2810121253,Directed
W4210622371,W2810121253,Directed
W4320011812,W2810121253,Directed
W4379280539,W2810121253,Directed
W4200294922,W2810121253,Directed
W4285351330,W2810121253,Directed
W3030506520,W2810121253,Directed
W4406860727,W2810121253,Directed
W4399205161,W2810121253,Directed
W4206987379,W2810121253,Directed
W3131911579,W2810121253,Directed
W4282833194,W2810121253,Directed
W4327498244,W2810121253,Directed
W4285385153,W2810121253,Directed
W4327500496,W2810121253,Directed
W4389519592,W2810121253,Directed
W4412747823,W2810121253,Directed
W3137353858,W2810121253,Directed
W3118637256,W2810121253,Directed
W3157265579,W2810121253,Directed
W3120198405,W2810121253,Directed
W2986012893,W2810121253,Directed
W4414645917,W2810121253,Directed
W3013380984,W2810121253,Directed
W3162797856,W2810121253,Directed
W3191332647,W2810121253,Directed
W4211047666,W2810121253,Directed
W4380632072,W2810121253,Directed
W4307058635,W2810121253,Directed
W4205329677,W2810121253,Directed
W4206108135,W2810121253,Directed
W4367358049,W2810121253,Directed
W4411192723,W2810121253,Directed
W3094713321,W2810121253,Directed
W3208515772,W2810121253,Directed
W4226541485,W2810121253,Directed
W4385522225,W2810121253,Directed
W2899204128,W2810121253,Directed
W2891453035,W2810121253,Directed
W2987566577,W2810121253,Directed
W2916944933,W2810121253,Directed
W3212788180,W2810121253,Directed
W2955986275,W2810121253,Directed
W2971911738,W2810121253,Directed
W3113336120,W2810121253,Directed
W3165394347,W2810121253,Directed
W3189407540,W2810121253,Directed
W4387174114,W2810121253,Directed
W4401500063,W2810121253,Directed
W3154707484,W2810121253,Directed
W3193332806,W2810121253,Directed
W3195521551,W2810121253,Directed
W4205727195,W2810121253,Directed
W4206938228,W2810121253,Directed
W4207019664,W2810121253,Directed
W4285620351,W2810121253,Directed
W4399041202,W2810121253,Directed
W4410160046,W2810121253,Directed
W7125961013,W2810121253,Directed
W7127652137,W2810121253,Directed
W4318480794,W2810503719,Directed
W3143827210,W2810503719,Directed
W4294768175,W2810503719,Directed
W3196385594,W2810503719,Directed
W4397034170,W2810503719,Directed
W4294768397,W2810503719,Directed
W3205871113,W2810503719,Directed
W4388088357,W2810503719,Directed
W2955681503,W2810503719,Directed
W3174122384,W2810503719,Directed
W3097763911,W2810503719,Directed
W3175511195,W2810503719,Directed
W4321770433,W2810503719,Directed
W4387801290,W2810503719,Directed
W4286506316,W2810503719,Directed
W4391760823,W2810503719,Directed
W4313270743,W2810503719,Directed
W4284975420,W2810503719,Directed
W4388140488,W2810503719,Directed
W4396523263,W2810503719,Directed
W4391696918,W2810503719,Directed
W4392134284,W2810503719,Directed
W4386566749,W2810503719,Directed
W4391113927,W2810503719,Directed
W4415179152,W2810503719,Directed
W4410543145,W2810503719,Directed
W3102329310,W2810503719,Directed
W3001646276,W2810503719,Directed
W2950461581,W2810503719,Directed
W3039017646,W2810503719,Directed
W4285224010,W2810503719,Directed
W3197661515,W2810503719,Directed
W4385571760,W2810503719,Directed
W4381956201,W2810503719,Directed
W4408118747,W2810503719,Directed
W4404903780,W2810503719,Directed
W4411241405,W2810503719,Directed
W4388002106,W2810503719,Directed
W4400488328,W2810503719,Directed
W4402659112,W2810503719,Directed
W4413081229,W2810503719,Directed
W4400406228,W2810503719,Directed
W7123356317,W2810503719,Directed
W3014873451,W2810503719,Directed
W3085549563,W2810503719,Directed
W3028942509,W2810503719,Directed
W3083554674,W2810503719,Directed
W4385571457,W2810503719,Directed
W4392669795,W2810503719,Directed
W4392612102,W2810503719,Directed
W4399376363,W2810503719,Directed
W4401921126,W2810503719,Directed
W4411205315,W2810503719,Directed
W4389009373,W2810503719,Directed
W4414257704,W2810503719,Directed
W4416017167,W2810503719,Directed
W4386766808,W2810503719,Directed
W4368276316,W2810503719,Directed
W4386576895,W2810503719,Directed
W4297796135,W2810503719,Directed
W4399365081,W2810503719,Directed
W4409459617,W2810503719,Directed
W4321091630,W2810503719,Directed
W2944995326,W2810503719,Directed
W2984284833,W2810503719,Directed
W3112275792,W2810503719,Directed
W2979171253,W2810503719,Directed
W3205119668,W2810503719,Directed
W3021944056,W2810503719,Directed
W2984265300,W2810503719,Directed
W2972349860,W2810503719,Directed
W3185322630,W2810503719,Directed
W4225162225,W2810503719,Directed
W4361732475,W2810503719,Directed
W4401907789,W2810503719,Directed
W4402130479,W2810503719,Directed
W4402918828,W2810503719,Directed
W4412684160,W2810503719,Directed
W4413065612,W2810503719,Directed
W4416175687,W2810503719,Directed
W7118020914,W2810503719,Directed
W4224979504,W3153548528,Directed
W3159541068,W3153548528,Directed
W4200192202,W3153548528,Directed
W4319151786,W3153548528,Directed
W4386766469,W3153548528,Directed
W4296330065,W3153548528,Directed
W4381461229,W3153548528,Directed
W4409163548,W3153548528,Directed
W4312490577,W3153548528,Directed
W3175375249,W3153548528,Directed
W4212825547,W3153548528,Directed
W4289985951,W3153548528,Directed
W4388654906,W3153548528,Directed
W4402821506,W3153548528,Directed
W4288694901,W3153548528,Directed
W4403724445,W3153548528,Directed
W4404463805,W3153548528,Directed
W4388624451,W3153548528,Directed
W4408769039,W3153548528,Directed
W4405638294,W3153548528,Directed
W4283021033,W3153548528,Directed
W4392003743,W3153548528,Directed
W4380302034,W3153548528,Directed
W4380302074,W3153548528,Directed
W4380358240,W3153548528,Directed
W4310170818,W3153548528,Directed
W4361005052,W3153548528,Directed
W4288711869,W3153548528,Directed
W4363647907,W3153548528,Directed
W3217060167,W3153548528,Directed
W4407549026,W3153548528,Directed
W3193667465,W3153548528,Directed
W4360765146,W3153548528,Directed
W4296328987,W3153548528,Directed
W4320490954,W3153548528,Directed
W4308207782,W3153548528,Directed
W4391224061,W3153548528,Directed
W4391549766,W3153548528,Directed
W4390623521,W3153548528,Directed
W4312630381,W3153548528,Directed
W4389518759,W3153548528,Directed
W4392251928,W3153548528,Directed
W3212876131,W3153548528,Directed
W4403432635,W3153548528,Directed
W4404701545,W3153548528,Directed
W4367309706,W3153548528,Directed
W4379468709,W3153548528,Directed
W4318147435,W3153548528,Directed
W4396628489,W3153548528,Directed
W3215201349,W3153548528,Directed
W4206073852,W3153548528,Directed
W4379471735,W3153548528,Directed
W3184984474,W3153548528,Directed
W4291517590,W3153548528,Directed
W4297904439,W3153548528,Directed
W4385627220,W3153548528,Directed
W4395661694,W3153548528,Directed
W3153861127,W3153548528,Directed
W3168908631,W3153548528,Directed
W3201551569,W3153548528,Directed
W4394796641,W3153548528,Directed
W3160355510,W3153548528,Directed
W4281702288,W3153548528,Directed
W4286498769,W3153548528,Directed
W4384154301,W3153548528,Directed
W4387860688,W3153548528,Directed
W4389062118,W3153548528,Directed
W4399695660,W3153548528,Directed
W4404463659,W3153548528,Directed
W4405638298,W3153548528,Directed
W4406781062,W3153548528,Directed
W4407346143,W3153548528,Directed
W4409341320,W3153548528,Directed
W7118317158,W3153548528,Directed
W7124605738,W3153548528,Directed
W7134191994,W3153548528,Directed
W4388144113,W4306317038,Directed
W4384643624,W4306317038,Directed
W4396844090,W4306317038,Directed
W4412378029,W4306317038,Directed
W4393100938,W4306317038,Directed
W4386977408,W4306317038,Directed
W4412377186,W4306317038,Directed
W7147234952,W4306317038,Directed
W7161171375,W4306317038,Directed
W4412825753,W4401857203,Directed
W4411713742,W4412875469,Directed
W4414118390,W4412875469,Directed
W7133227109,W4412875469,Directed
W7133549032,W4412875469,Directed
W7135095903,W4412875469,Directed
W7157917597,W4412875469,Directed
W7161556515,W4412875469,Directed
W7161947223,W4412875469,Directed
W7162109775,W4412875469,Directed
W7162787177,W4412875469,Directed
W7162814318,W4412875469,Directed
W7165111498,W4412875469,Directed
W7165174039,W4412875469,Directed
W7167052865,W4412875469,Directed
W7167090265,W4412875469,Directed
W4391699480,W4306317371,Directed
W4391699485,W4306317371,Directed
W4379537138,W4306317371,Directed
W4392667077,W4306317371,Directed
W4320351362,W4306317371,Directed
W7135028989,W4306317371,Directed
W4414249039,W4399205563,Directed
W4413395512,W4399205563,Directed
W4413612750,W4399205563,Directed
W7155364747,W4399205563,Directed
W7164019726,W4412877165,Directed
W4412875449,W4412875486,Directed
W7134916754,W4412875486,Directed
W4402665833,W4385562549,Directed
W4392358084,W4385562549,Directed
W4399557965,W4385562549,Directed
W4386081001,W4385562549,Directed
W4399601909,W4385562549,Directed
W7125135101,W4385562549,Directed
W4403401276,W4385562549,Directed
W4400578969,W4385562549,Directed
W4408047557,W4385562549,Directed
W4403182498,W4385562549,Directed
W4401863519,W4385562549,Directed
W4405660551,W4385562549,Directed
W4401895018,W4385562549,Directed
W4402516191,W4385562549,Directed
W4401508141,W4385562549,Directed
W4403007658,W4385562549,Directed
W4406324010,W4385562549,Directed
W4391841626,W4385562549,Directed
W4403223094,W4385562549,Directed
W4414913062,W4385562549,Directed
W4407942537,W4385562549,Directed
W4410427444,W4385562549,Directed
W4320814215,W4385562549,Directed
W4400318591,W4385562549,Directed
W4413933064,W4385562549,Directed
W4387869031,W4385562549,Directed
W4406014556,W4385562549,Directed
W4408757728,W4385562549,Directed
W4404057519,W4385562549,Directed
W4406754405,W4385562549,Directed
W4409767605,W4385562549,Directed
W4401863706,W4385562549,Directed
W4402457704,W4385562549,Directed
W4406698707,W4385562549,Directed
W4399384924,W4385562549,Directed
W4411551853,W4385562549,Directed
W4406882309,W4385562549,Directed
W4413916631,W4385562549,Directed
W4415708147,W4385562549,Directed
W4412030659,W4385562549,Directed
W4405755619,W4385562549,Directed
W4407953121,W4385562549,Directed
W4413267850,W4385562549,Directed
W4410350640,W4385562549,Directed
W7125518225,W4385562549,Directed
W4399930913,W4385562549,Directed
W4399214196,W4385562549,Directed
W4401450595,W4385562549,Directed
W4394743995,W4385562549,Directed
W4403646794,W4385562549,Directed
W4406921713,W4385562549,Directed
W4396861092,W4385562549,Directed
W4402442714,W4385562549,Directed
W4402457779,W4385562549,Directed
W4403536418,W4385562549,Directed
W4403536900,W4385562549,Directed
W4411950659,W4385562549,Directed
